Site,Year,ID,AFL,lon,lat,x,y,alt,july mean,july range,july rain,july max,genetics,short grass area,short grass stddist,short grass disp,woodland area,woodland stddist,woodland disp,urban area,urban stddist,urban disp,other grass area,other grass stddist,other grass disp,arable area,arable stddist,arable disp,other area,other stddist,other disp,roost_size
Adgestone,2010,X1840,53.3,-1.151460243,50.674112,459952,86457.6,23,17.3,9.1,47,21.9,2,75262396.11,6017,4917,24829252.84,5937,4942,26233225.67,6648,3566,15136707.47,5751,6419,71576333.88,5856,6015,6173884.87,6844,2757,20
Adgestone,2010,X1841,52.5,-1.151460243,50.674112,459952,86457.6,23,17.3,9.1,47,21.9,2,75262396.11,6017,4917,24829252.84,5937,4942,26233225.67,6648,3566,15136707.47,5751,6419,71576333.88,5856,6015,6173884.87,6844,2757,20
Adgestone,2010,X1842,51.2,-1.151460243,50.674112,459952,86457.6,23,17.3,9.1,47,21.9,2,75262396.11,6017,4917,24829252.84,5937,4942,26233225.67,6648,3566,15136707.47,5751,6419,71576333.88,5856,6015,6173884.87,6844,2757,20
Adgestone,2011,B2052,50.4,-1.151460243,50.674112,459952,86457.6,23,17.3,9.1,47,21.9,2,75262396.11,6017,4917,24829252.84,5937,4942,26233225.67,6648,3566,15136707.47,5751,6419,71576333.88,5856,6015,6173884.87,6844,2757,20
Adgestone,2011,B2053,51.6,-1.151460243,50.674112,459952,86457.6,23,17.3,9.1,47,21.9,2,75262396.11,6017,4917,24829252.84,5937,4942,26233225.67,6648,3566,15136707.47,5751,6419,71576333.88,5856,6015,6173884.87,6844,2757,20
Adgestone,2011,X2647,52.6,-1.151460243,50.674112,459952,86457.6,23,17.3,9.1,47,21.9,2,75262396.11,6017,4917,24829252.84,5937,4942,26233225.67,6648,3566,15136707.47,5751,6419,71576333.88,5856,6015,6173884.87,6844,2757,20
Adgestone,2011,X2648,53,-1.151460243,50.674112,459952,86457.6,23,17.3,9.1,47,21.9,2,75262396.11,6017,4917,24829252.84,5937,4942,26233225.67,6648,3566,15136707.47,5751,6419,71576333.88,5856,6015,6173884.87,6844,2757,20
Alverstone,2011,B2056,53.8,-1.190186772,50.66678845,457224,85612.7,8,17.4,9.1,46,22,2,88774683.72,6601,3277,32624814.52,6723,4399,29801577.85,7205,2663,20177941.48,6245,5243,97198946.41,6500,5056,6938713.15,7792,1823,20
Alverstone,2011,B2057,52.6,-1.190186772,50.66678845,457224,85612.7,8,17.4,9.1,46,22,2,88774683.72,6601,3277,32624814.52,6723,4399,29801577.85,7205,2663,20177941.48,6245,5243,97198946.41,6500,5056,6938713.15,7792,1823,20
Alverstone,2011,B2059,52.1,-1.190186772,50.66678845,457224,85612.7,8,17.4,9.1,46,22,2,88774683.72,6601,3277,32624814.52,6723,4399,29801577.85,7205,2663,20177941.48,6245,5243,97198946.41,6500,5056,6938713.15,7792,1823,20
Appleshaw,2010,X0913,52.5,-1.558591585,51.2359143,430813,148675,99,16.6,9.3,46,21.3,3,107330131.9,8850,483,56264540.52,8937,1111,19743973.76,6445,2688,50923392.03,7106,7061,265945224.9,8845,810,2901939.08,9089,1350,16
Appleshaw,2010,X0914,53,-1.558591585,51.2359143,430813,148675,99,16.6,9.3,46,21.3,3,107330131.9,8850,483,56264540.52,8937,1111,19743973.76,6445,2688,50923392.03,7106,7061,265945224.9,8845,810,2901939.08,9089,1350,16
Appleshaw,2010,X0915,53.4,-1.558591585,51.2359143,430813,148675,99,16.6,9.3,46,21.3,3,107330131.9,8850,483,56264540.52,8937,1111,19743973.76,6445,2688,50923392.03,7106,7061,265945224.9,8845,810,2901939.08,9089,1350,16
Appleshaw,2010,X0916,51.4,-1.558591585,51.2359143,430813,148675,99,16.6,9.3,46,21.3,3,107330131.9,8850,483,56264540.52,8937,1111,19743973.76,6445,2688,50923392.03,7106,7061,265945224.9,8845,810,2901939.08,9089,1350,16
Appleshaw,2010,X0917,51,-1.558591585,51.2359143,430813,148675,99,16.6,9.3,46,21.3,3,107330131.9,8850,483,56264540.52,8937,1111,19743973.76,6445,2688,50923392.03,7106,7061,265945224.9,8845,810,2901939.08,9089,1350,16
Appleshaw,2010,X0918,50.5,-1.558591585,51.2359143,430813,148675,99,16.6,9.3,46,21.3,3,107330131.9,8850,483,56264540.52,8937,1111,19743973.76,6445,2688,50923392.03,7106,7061,265945224.9,8845,810,2901939.08,9089,1350,16
Appleshaw,2010,X0920,52,-1.558591585,51.2359143,430813,148675,99,16.6,9.3,46,21.3,3,107330131.9,8850,483,56264540.52,8937,1111,19743973.76,6445,2688,50923392.03,7106,7061,265945224.9,8845,810,2901939.08,9089,1350,16
Banwell,2006,X2481,50.4,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2482,51.2,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2483,52,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2484,50.9,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2485,51.5,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2486,51.6,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2487,52.5,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2488,53.4,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2489,52.9,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2490,55.6,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2491,52.7,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2492,52,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2493,54.4,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2494,53.9,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2495,54.1,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2496,52.4,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2497,53.1,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2498,51.6,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2499,52.6,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2500,51.7,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Banwell,2006,X2501,52.9,-2.860193283,51.3264483,340071,159001,6,16.7,8.3,61,20.9,3,218652054,8556,2075,28173778.85,6755,4440,41723216.86,7745,2517,26338591.11,7645,3229,111733096.2,8264,1301,23934900.93,8750,4622,30
Bletchingley,1986,E8551,53.6,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8552,51.7,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8553,52.1,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8554,53.3,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8555,52.5,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8556,53.4,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8557,53.7,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8558,49.95,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Bletchingley,1986,E8559,51.9,-0.100325169,51.24005762,532592,150758,159,16.9,9.9,49,21.9,1,203753320.4,8826,920,85294458.37,9096,826,92533480.83,8764,3017,9485565.85,8957,1723,107623245.5,8483,1202,1977283.35,7785,2041,
Stanmer,1997,M1742,52,-0.100560313,50.86863477,533641,109462,90,16.6,9.7,48,21.5,1,195825415.7,8151,2538,26499200.79,7214,4714,60348093.57,7353,2534,21095396.69,8491,2745,100003551,8394,3222,3594112.15,9413,2836,
Stanmer,1997,M1743,51.6,-0.100560313,50.86863477,533641,109462,90,16.6,9.7,48,21.5,1,195825415.7,8151,2538,26499200.79,7214,4714,60348093.57,7353,2534,21095396.69,8491,2745,100003551,8394,3222,3594112.15,9413,2836,
Stanmer,1997,M1744,53.9,-0.100560313,50.86863477,533641,109462,90,16.6,9.7,48,21.5,1,195825415.7,8151,2538,26499200.79,7214,4714,60348093.57,7353,2534,21095396.69,8491,2745,100003551,8394,3222,3594112.15,9413,2836,
Stanmer,1997,M1745,54.4,-0.100560313,50.86863477,533641,109462,90,16.6,9.7,48,21.5,1,195825415.7,8151,2538,26499200.79,7214,4714,60348093.57,7353,2534,21095396.69,8491,2745,100003551,8394,3222,3594112.15,9413,2836,
Stanmer,1997,M1746,53.5,-0.100560313,50.86863477,533641,109462,90,16.6,9.7,48,21.5,1,195825415.7,8151,2538,26499200.79,7214,4714,60348093.57,7353,2534,21095396.69,8491,2745,100003551,8394,3222,3594112.15,9413,2836,
Stanmer,1997,M1747,52,-0.100560313,50.86863477,533641,109462,90,16.6,9.7,48,21.5,1,195825415.7,8151,2538,26499200.79,7214,4714,60348093.57,7353,2534,21095396.69,8491,2745,100003551,8394,3222,3594112.15,9413,2836,
Stanmer,1997,M1748,53.4,-0.100560313,50.86863477,533641,109462,90,16.6,9.7,48,21.5,1,195825415.7,8151,2538,26499200.79,7214,4714,60348093.57,7353,2534,21095396.69,8491,2745,100003551,8394,3222,3594112.15,9413,2836,
Bryanston,2010,X2590,53.1,-2.181578956,50.85888289,387221,106674,33,16.5,9.1,48,21.1,3,148750056.3,9146,1908,54167199.27,8714,155,9769411.93,7541,735,22811056.12,8682,1498,265522680.6,8725,1245,1348582.54,8743,2214,15
Bryanston,2011,X1870,53,-2.181578956,50.85888289,387221,106674,33,16.5,9.1,48,21.1,3,148750056.3,9146,1908,54167199.27,8714,155,9769411.93,7541,735,22811056.12,8682,1498,265522680.6,8725,1245,1348582.54,8743,2214,15
Bryanston,2011,X2548,51.8,-2.181578956,50.85888289,387221,106674,33,16.5,9.1,48,21.1,3,148750056.3,9146,1908,54167199.27,8714,155,9769411.93,7541,735,22811056.12,8682,1498,265522680.6,8725,1245,1348582.54,8743,2214,15
Bryanston,2011,X2549,51.3,-2.181578956,50.85888289,387221,106674,33,16.5,9.1,48,21.1,3,148750056.3,9146,1908,54167199.27,8714,155,9769411.93,7541,735,22811056.12,8682,1498,265522680.6,8725,1245,1348582.54,8743,2214,15
Bryanston,2011,X2550,52.5,-2.181578956,50.85888289,387221,106674,33,16.5,9.1,48,21.1,3,148750056.3,9146,1908,54167199.27,8714,155,9769411.93,7541,735,22811056.12,8682,1498,265522680.6,8725,1245,1348582.54,8743,2214,15
Bryanston,2011,B2063,54.1,-2.181578956,50.85888289,387221,106674,33,16.5,9.1,48,21.1,3,148750056.3,9146,1908,54167199.27,8714,155,9769411.93,7541,735,22811056.12,8682,1498,265522680.6,8725,1245,1348582.54,8743,2214,15
Henley's Down,1987,E8601,51.95,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1987,E8602,52.16666667,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1987,E8603,54.9,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1987,E8604,55,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1987,E8605,53.4,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1987,E8606,50.8,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8619,53.85,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8620,55.7,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8621,51.1,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8622,53.8,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8623,54.55,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8624,54,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8625,54.2,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8626,50.9,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8627,52.2,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8628,52.05,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8629,54.25,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1989,E8647,53.8,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1989,E8648,53.2,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1989,E8649,49,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1989,E8650,52.5,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1989,E8664,53.1,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8705,52.85,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8706,52.05,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8707,54.1,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8708,52.15,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8709,52,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8710,53.76666667,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8711,52.6,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8712,52.6,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8713,55,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8714,52.95,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8715,50.5,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8716,51.6,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8717,52.1,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8718,49.46666667,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1988,E8719,53.4,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
Henley's Down,1989,E8748,54.1,0.465201061,50.88486644,573382,112443,69,17,9,48,21.5,1,162360733.5,7905,3417,81005827.05,6890,4915,33611613.42,5695,4232,34656382.92,7033,6799,68534560.29,8135,2516,4590065.23,7803,1909,
